transaction_amount,transaction_frequency,transaction_hour,pin_attempts,device_change_count,new_recipient,location_change,upi_id_age_days,avg_transaction_amount,state,merchant_category,dob_year,is_fraud
911.45,9,18,1,0,0,0,455,5269.29,Delhi,Entertainment,1970,0
889.04,1,14,1,1,0,1,663,1264.72,Uttar Pradesh,Travel,1973,0
281.88,2,16,1,0,0,0,134,772.57,Kerala,Travel,1975,0
4243.05,5,17,1,1,0,1,462,743.13,Karnataka,Grocery,1977,0
79.18,4,17,1,0,0,1,33,659.58,Kerala,Education,1999,0
4611.86,9,8,1,1,0,1,260,1019.76,Uttar Pradesh,Food,1989,0
1374.91,8,18,1,0,0,0,622,142.78,Maharashtra,Travel,1973,0
628.61,3,15,1,0,0,1,553,1484.21,Kerala,Grocery,1971,0
395.89,1,13,1,0,0,1,410,916.22,Gujarat,Education,1987,0
764.28,3,11,1,0,0,1,321,887.7,Tamil Nadu,Utilities,1985,0
477.15,6,11,1,1,0,1,448,806.03,Karnataka,Entertainment,1994,0
1522.9,1,12,1,1,0,1,192,1196.21,Delhi,Electronics,1998,0
354.05,8,14,1,1,0,0,164,292.79,Telangana,Fuel,1986,0
767.91,1,10,1,1,0,0,196,1624.05,Delhi,Grocery,1997,0
737.74,2,15,1,0,0,1,424,1626.89,Uttar Pradesh,Travel,1973,0
1994.12,6,3,4,0,0,2,44,2950.9,Kerala,Entertainment,1970,1
164.73,2,20,1,0,0,0,534,130.3,Tamil Nadu,Healthcare,1981,0
11.22,9,9,1,0,0,0,221,597.07,Karnataka,Grocery,1992,0
548.59,6,21,1,1,0,1,244,4241.4,Rajasthan,Entertainment,1997,0
275.57,4,19,1,0,0,0,587,93.81,Maharashtra,Fuel,1994,0
1609.97,8,17,1,1,0,1,26,2406.11,Kerala,Food,1980,0
837.05,7,18,1,0,0,0,631,417.73,Uttar Pradesh,Utilities,1980,0
1721.99,6,17,1,0,0,1,134,3225.63,Kerala,Travel,1993,0
957.62,4,7,1,1,0,1,614,3247.26,Rajasthan,Grocery,1985,0
5313.93,2,20,1,1,0,1,480,1746.13,Uttar Pradesh,Clothing,1983,0
689.04,3,11,1,0,0,0,267,1663.44,Uttar Pradesh,Food,1991,0
275.65,4,18,1,0,0,1,711,547.12,Uttar Pradesh,Entertainment,1992,0
5102.82,16,22,3,2,1,1,5,2887.89,Rajasthan,Fuel,1989,1
130.0,5,10,1,1,0,1,582,288.58,Delhi,Entertainment,1986,0
476.08,5,10,1,0,0,0,127,292.01,Telangana,Food,1991,0
203.54,9,17,1,1,0,1,690,1288.89,Rajasthan,Electronics,1984,0
93.09,3,21,1,1,0,0,283,199.24,Maharashtra,Food,1996,0
699.06,9,14,1,1,0,0,344,121.62,Tamil Nadu,Fuel,1984,0
1694.96,8,15,1,0,0,0,191,3694.18,West Bengal,Entertainment,1993,0
31.39,3,18,1,0,0,0,86,629.95,Gujarat,Fuel,1982,0
1162.4,1,13,1,1,0,0,640,1431.6,Kerala,Education,1982,0
863.97,8,14,1,1,0,0,473,126.12,Telangana,Fuel,1972,0
1690.13,7,21,1,1,0,0,491,389.44,Gujarat,Clothing,1987,0
1572.7,9,14,1,1,0,1,490,151.71,Gujarat,Travel,1987,0
168.2,3,11,1,1,0,0,640,291.48,Tamil Nadu,Grocery,1979,0
248.0,2,11,1,0,0,1,55,287.64,Uttar Pradesh,Education,1978,0
256.54,5,15,1,1,0,0,456,2728.02,Tamil Nadu,Fuel,1992,0
361.86,6,15,1,0,0,0,5,882.71,Rajasthan,Utilities,1993,0
2282.26,5,21,1,0,0,0,297,470.39,Telangana,Entertainment,1973,0
32.84,1,9,1,0,0,0,376,146.12,Gujarat,Clothing,1986,0
337.43,1,9,1,0,0,1,63,153.66,Tamil Nadu,Food,1973,0
809.0,5,12,1,0,0,0,607,230.77,Kerala,Food,1977,0
591.78,1,21,1,1,0,1,657,409.82,West Bengal,Education,1976,0
4034.29,8,9,1,0,0,0,388,912.63,Rajasthan,Education,1997,0
357.82,6,21,1,0,0,0,576,1379.4,Maharashtra,Healthcare,1990,0
2286.23,5,16,1,0,0,1,644,142.7,Delhi,Travel,1974,0
665.6,5,7,1,0,0,0,84,1808.08,Uttar Pradesh,Healthcare,1990,0
10.0,2,14,1,0,0,1,562,81.56,Rajasthan,Entertainment,1989,0
715.08,7,21,1,0,0,0,396,723.3,Karnataka,Education,1973,0
854.41,2,14,1,1,0,1,212,2468.19,Telangana,Healthcare,1973,0
731.01,4,18,1,1,0,1,632,3178.78,West Bengal,Healthcare,1986,0
1299.13,7,8,1,1,0,1,579,2059.14,Karnataka,Education,1975,0
2643.63,9,17,1,0,0,0,1,687.47,West Bengal,Healthcare,1976,0
80.06,7,13,1,0,0,1,640,811.11,Maharashtra,Entertainment,1976,0
108.39,6,7,1,1,0,0,586,677.19,Tamil Nadu,Grocery,1976,0
4460.81,7,20,1,0,0,0,227,495.24,Delhi,Food,1993,0
30.8,1,14,1,0,0,1,394,1030.59,Karnataka,Grocery,1971,0
327.28,7,16,1,0,0,0,199,584.77,Telangana,Entertainment,1987,0
864.71,3,20,1,0,0,1,576,302.03,Gujarat,Food,1997,0
1555.12,5,13,1,0,0,1,722,658.02,Kerala,Travel,1992,0
1226.99,4,8,1,0,0,1,316,1343.17,Delhi,Fuel,1986,0
839.63,2,10,1,0,0,1,375,1375.09,Kerala,Electronics,1970,0
115.83,3,12,1,0,0,1,649,2940.29,Delhi,Utilities,1999,0
46.07,2,8,1,1,0,0,600,48.41,Maharashtra,Fuel,1977,0
121.94,9,12,1,0,0,1,35,194.6,Rajasthan,Fuel,1978,0
76.46,7,11,1,0,0,1,324,1026.04,West Bengal,Food,1985,0
194.21,1,20,1,0,0,1,504,229.72,Telangana,Entertainment,1980,0
877.35,3,11,1,1,0,1,70,804.74,West Bengal,Grocery,1994,0
468.41,5,9,1,0,0,1,615,2155.01,West Bengal,Healthcare,1986,0
63.62,3,14,1,1,0,0,265,833.54,Telangana,Electronics,1971,0
24.62,1,18,1,1,0,1,267,262.68,Rajasthan,Utilities,1973,0
633.14,7,11,1,1,0,0,68,1345.65,Rajasthan,Education,1996,0
73.46,7,10,1,1,0,1,262,1423.9,Rajasthan,Electronics,1974,0
836.78,8,5,3,0,0,1,8,2200.79,Maharashtra,Travel,1984,1
1678.94,3,18,1,0,0,0,384,644.35,Delhi,Food,1998,0
2054.94,5,15,1,0,0,1,439,308.09,Kerala,Food,1988,0
634.62,14,2,3,2,1,2,59,2015.71,Telangana,Education,1971,1
94.39,3,21,1,0,0,1,273,1819.99,Uttar Pradesh,Grocery,1991,0
1820.01,8,7,1,0,0,1,481,739.6,Tamil Nadu,Utilities,1978,0
167.09,2,17,1,1,0,1,712,1226.39,Kerala,Entertainment,1973,0
531.09,3,9,1,0,0,1,561,339.74,Delhi,Electronics,1976,0
259.8,6,6,1,1,0,1,513,538.71,Uttar Pradesh,Grocery,1987,0
622.47,3,8,1,1,0,1,317,1088.47,Karnataka,Clothing,1981,0
2395.49,5,21,1,0,0,0,5,1236.64,Maharashtra,Food,1986,0
913.92,5,9,1,1,0,1,203,158.08,West Bengal,Grocery,1987,0
2076.91,1,16,1,0,0,0,335,444.65,Kerala,Education,1990,0
267.9,2,17,1,1,0,0,677,28.87,Kerala,Electronics,1975,0
350.7,3,12,1,1,0,1,537,527.83,Rajasthan,Fuel,1998,0
1640.02,3,14,1,1,0,0,589,780.33,Uttar Pradesh,Food,1983,0
867.49,5,9,1,1,0,1,266,1590.06,Rajasthan,Electronics,1993,0
1437.15,4,2,4,1,1,2,3,833.25,Gujarat,Fuel,1971,1
1057.66,3,21,1,1,0,0,487,264.46,Uttar Pradesh,Entertainment,1994,0
3028.78,6,20,1,0,0,0,690,816.96,Tamil Nadu,Clothing,1993,0
527.05,7,13,1,1,0,0,444,3041.96,Telangana,Healthcare,1987,0
931.49,7,19,1,0,0,0,526,3237.18,Rajasthan,Education,1980,0
696.78,4,15,1,1,0,1,581,275.8,Maharashtra,Food,1990,0
1098.25,8,13,1,0,0,1,160,436.89,Kerala,Clothing,1976,0
836.34,7,17,1,1,0,1,180,2238.35,Karnataka,Clothing,1972,0
2302.18,7,9,1,0,0,1,47,906.71,Telangana,Entertainment,1998,0
627.75,5,21,1,0,0,1,437,2150.54,Tamil Nadu,Education,1974,0
625.51,3,18,1,0,0,1,612,402.84,Karnataka,Utilities,1970,0
233.72,6,13,1,0,0,0,272,852.41,Delhi,Food,1975,0
1051.01,2,7,1,1,0,0,194,83.38,Karnataka,Healthcare,1995,0
428.97,9,18,1,1,0,1,619,332.13,Gujarat,Grocery,1989,0
461.68,7,15,1,1,0,0,305,1902.8,Karnataka,Healthcare,1985,0
1194.24,3,8,1,1,0,0,580,1217.73,Delhi,Utilities,1993,0
177.71,9,15,1,1,0,0,290,1913.87,Delhi,Electronics,1978,0
2514.89,8,19,1,0,0,1,120,43.79,West Bengal,Healthcare,1999,0
56.46,6,17,1,1,0,0,408,10.0,Kerala,Grocery,1999,0
10.0,1,11,1,1,0,1,330,777.15,Rajasthan,Fuel,1989,0
952.92,2,21,1,1,0,0,391,175.84,Telangana,Entertainment,1987,0
2878.41,2,11,1,1,0,1,691,890.96,Maharashtra,Electronics,1971,0
508.48,8,20,1,0,0,1,28,431.06,Gujarat,Fuel,1978,0
3757.82,7,19,1,1,0,1,389,884.52,West Bengal,Clothing,1973,0
917.12,6,7,1,0,0,0,420,238.56,West Bengal,Grocery,1983,0
1240.02,6,14,1,0,0,0,349,34.27,Gujarat,Entertainment,1997,0
3956.58,4,16,1,0,0,0,116,353.93,Uttar Pradesh,Electronics,1973,0
4266.16,6,14,1,0,0,0,477,3025.75,Uttar Pradesh,Fuel,1982,0
2345.84,6,6,1,0,0,0,55,225.25,Gujarat,Fuel,1980,0
3360.88,4,23,1,2,0,0,31,4700.5,West Bengal,Education,1993,1
421.36,9,19,1,1,0,1,417,1125.09,Kerala,Travel,1987,0
1607.03,5,16,1,0,0,0,355,391.62,Kerala,Travel,1981,0
521.9,5,14,1,0,0,1,493,148.28,Karnataka,Grocery,1972,0
2677.41,1,9,1,0,0,1,87,333.88,Uttar Pradesh,Electronics,1989,0
37.14,9,7,1,1,0,0,117,563.59,Maharashtra,Electronics,1986,0
376.53,7,10,1,1,0,0,427,1655.84,Rajasthan,Food,1976,0
879.47,5,11,1,0,0,1,137,254.59,Rajasthan,Education,1998,0
1466.24,5,14,1,0,0,0,131,332.58,Gujarat,Entertainment,1981,0
4230.97,4,0,3,0,0,2,7,2985.83,Telangana,Entertainment,1989,1
1962.35,3,8,1,1,0,1,315,399.21,Telangana,Grocery,1993,0
719.27,5,6,1,1,0,0,237,10.0,Maharashtra,Food,1978,0
85.48,6,20,1,0,0,1,180,724.1,Telangana,Utilities,1973,0
1631.49,6,18,1,0,0,1,76,589.57,Karnataka,Fuel,1993,0
2608.25,9,7,1,1,0,1,395,24.01,Delhi,Clothing,1974,0
158.61,1,19,1,0,0,0,598,649.53,Gujarat,Education,1990,0
10890.94,17,23,2,1,0,2,34,4176.78,Telangana,Food,1970,1
194.67,7,13,1,1,0,0,20,3317.44,Tamil Nadu,Grocery,1993,0
4736.21,9,11,1,0,0,1,591,905.49,Maharashtra,Healthcare,1981,0
69.22,7,9,1,1,0,0,667,2306.75,Maharashtra,Fuel,1992,0
40.84,3,14,1,1,0,0,414,1000.33,Telangana,Utilities,1992,0
379.43,5,15,1,0,0,0,377,2743.57,Gujarat,Fuel,1995,0
259.32,9,21,1,0,0,1,566,1535.18,Telangana,Food,1988,0
4645.57,7,6,1,1,0,0,660,646.62,Karnataka,Food,1975,0
1918.93,1,17,1,0,0,1,329,3265.95,West Bengal,Travel,1997,0
294.73,10,0,1,2,0,0,53,7296.35,Telangana,Electronics,1994,1
2747.91,1,17,1,0,0,1,413,797.5,Rajasthan,Utilities,1996,0
5444.18,16,23,3,2,0,1,33,1869.32,Delhi,Fuel,1995,1
1711.53,4,21,1,1,0,1,77,1970.92,Uttar Pradesh,Clothing,1981,0
2378.9,6,10,1,0,0,1,684,2088.24,West Bengal,Travel,1980,0
21.57,7,9,1,0,0,1,267,2044.61,Karnataka,Entertainment,1994,0
916.31,6,6,1,0,0,0,112,767.93,West Bengal,Electronics,1993,0
1000.34,1,15,1,0,0,0,503,623.92,Tamil Nadu,Healthcare,1977,0
265.14,7,9,1,1,0,0,521,1496.19,Telangana,Travel,1986,0
1471.85,8,11,1,0,0,0,492,931.06,West Bengal,Clothing,1983,0
1754.6,7,16,1,1,0,0,703,615.23,Delhi,Healthcare,1970,0
3278.98,8,3,3,2,0,2,27,6748.48,West Bengal,Utilities,1999,1
1719.65,8,7,1,0,0,0,93,2545.66,Kerala,Healthcare,1990,0
143.58,7,12,1,0,0,1,389,1991.31,Delhi,Clothing,1992,0
147.64,8,16,1,0,0,0,206,3179.31,Telangana,Grocery,1974,0
293.19,5,18,1,0,0,1,438,789.36,Uttar Pradesh,Grocery,1994,0
523.73,7,11,1,1,0,0,84,1022.53,Karnataka,Electronics,1973,0
1170.38,3,12,1,1,0,1,75,110.09,Rajasthan,Grocery,1993,0
331.76,6,19,1,0,0,0,290,4206.13,Uttar Pradesh,Electronics,1993,0
398.57,1,12,1,1,0,1,698,1693.55,Delhi,Entertainment,1985,0
692.06,1,10,1,0,0,1,213,2514.61,Uttar Pradesh,Fuel,1990,0
1351.51,6,8,1,1,0,1,73,185.75,Kerala,Entertainment,1988,0
400.34,7,6,1,1,0,1,368,700.36,Telangana,Utilities,1993,0
677.69,4,15,1,1,0,1,567,1498.49,Uttar Pradesh,Clothing,1982,0
572.21,5,9,1,1,0,1,300,1206.79,Karnataka,Fuel,1975,0
1286.09,9,12,1,0,0,0,160,2791.75,Rajasthan,Food,1983,0
3181.53,22,4,4,0,1,2,9,3465.39,Maharashtra,Healthcare,1993,1
2416.56,2,9,1,0,0,0,361,100.26,Maharashtra,Clothing,1987,0
4928.36,7,10,1,0,0,0,447,324.08,Gujarat,Grocery,1999,0
297.15,4,12,1,1,0,1,122,2488.87,Gujarat,Grocery,1975,0
186.11,7,9,1,1,0,0,587,856.46,Karnataka,Electronics,1993,0
930.19,1,19,1,0,0,1,240,2640.27,West Bengal,Clothing,1994,0
2733.22,11,22,2,2,0,2,17,2101.86,Kerala,Healthcare,1997,1
3495.94,8,17,1,1,0,1,497,62.32,Maharashtra,Food,1985,0
823.03,9,13,1,1,0,0,514,420.97,Maharashtra,Entertainment,1995,0
1030.69,7,9,1,0,0,0,605,1105.58,Tamil Nadu,Entertainment,1982,0
27.15,9,19,1,0,0,1,521,1044.7,Rajasthan,Education,1998,0
684.32,1,14,1,0,0,1,143,524.07,Uttar Pradesh,Food,1993,0
270.02,9,15,1,1,0,1,131,11.29,Karnataka,Fuel,1973,0
1525.66,9,7,1,1,0,1,296,693.76,Delhi,Healthcare,1981,0
2774.76,3,8,1,1,0,1,583,436.65,Maharashtra,Healthcare,1973,0
63.43,8,13,1,0,0,0,322,1503.39,Uttar Pradesh,Travel,1979,0
756.01,4,13,1,1,0,0,195,3464.83,Kerala,Food,1998,0
751.78,7,11,1,1,0,0,568,1829.02,Tamil Nadu,Utilities,1989,0
2421.86,1,21,1,1,0,1,254,1188.15,Tamil Nadu,Utilities,1988,0
51.01,4,10,1,1,0,0,716,242.27,Tamil Nadu,Grocery,1994,0
2594.6,8,15,1,0,0,0,704,126.31,Maharashtra,Fuel,1973,0
1557.19,3,20,1,0,0,1,409,157.03,Karnataka,Healthcare,1975,0
751.27,7,16,1,0,0,0,652,44.55,Maharashtra,Grocery,1978,0
2567.03,2,8,1,1,0,0,727,4205.53,Telangana,Education,1994,0
1727.1,6,13,1,1,0,0,219,2357.33,Karnataka,Healthcare,1976,0
2155.92,1,18,1,1,0,0,669,10.75,Maharashtra,Utilities,1976,0
44.86,9,6,1,1,0,1,476,679.15,Uttar Pradesh,Food,1999,0
1029.25,1,9,1,1,0,1,103,361.91,Telangana,Food,1979,0
2819.8,6,16,1,1,0,0,574,3172.45,Maharashtra,Healthcare,1983,0
993.46,2,19,1,0,0,0,340,827.95,Uttar Pradesh,Electronics,1990,0
10.0,7,17,1,0,0,1,487,1654.69,Maharashtra,Healthcare,1983,0
3422.41,18,3,4,0,0,0,2,744.96,Gujarat,Food,1988,1
10.0,1,17,1,1,0,1,101,400.55,Karnataka,Clothing,1984,0
1023.1,3,20,1,0,0,0,501,2804.14,Uttar Pradesh,Education,1992,0
784.76,7,6,1,1,0,0,605,1130.55,Rajasthan,Education,1970,0
293.3,1,20,1,0,0,1,93,1531.97,Rajasthan,Fuel,1981,0
4989.65,4,16,1,0,0,0,317,1373.34,Delhi,Travel,1990,0
2042.71,8,9,1,0,0,0,11,263.61,Maharashtra,Electronics,1982,0
146.33,2,7,1,1,0,0,580,541.22,Gujarat,Entertainment,1992,0
1208.77,3,12,1,0,0,1,482,120.16,Uttar Pradesh,Education,1994,0
1524.38,8,7,1,0,0,1,379,1264.36,Maharashtra,Food,1992,0
5036.83,2,14,1,0,0,0,400,758.3,West Bengal,Fuel,1994,0
2753.66,7,8,1,0,0,0,254,3669.51,Karnataka,Food,1986,0
513.79,3,8,1,0,0,0,578,1497.25,Uttar Pradesh,Electronics,1981,0
1979.76,7,6,1,0,0,1,12,885.91,Maharashtra,Entertainment,1999,0
322.01,3,14,1,1,0,0,558,528.37,Uttar Pradesh,Utilities,1982,0
1641.64,7,9,1,0,0,1,261,1974.74,Tamil Nadu,Utilities,1988,0
487.29,8,10,1,0,0,1,106,805.8,Rajasthan,Grocery,1986,0
3636.59,1,18,1,1,0,0,60,1700.73,Rajasthan,Travel,1982,0
90.13,5,9,1,0,0,0,696,762.07,Uttar Pradesh,Education,1973,0
1623.62,1,8,1,0,0,0,656,349.13,Telangana,Travel,1977,0
146.87,8,12,1,1,0,0,583,2279.48,Tamil Nadu,Grocery,1993,0
1153.04,3,9,1,1,0,0,473,58.28,Telangana,Grocery,1991,0
1079.21,4,20,1,0,0,1,573,409.31,West Bengal,Healthcare,1979,0
130.47,7,17,1,1,0,0,710,709.55,Uttar Pradesh,Fuel,1995,0
1744.61,8,20,1,1,0,0,475,132.04,Tamil Nadu,Healthcare,1970,0
354.16,1,18,1,1,0,1,565,95.22,Kerala,Travel,1987,0
1633.36,4,8,1,0,0,1,720,944.9,Tamil Nadu,Electronics,1983,0
913.11,6,18,1,0,0,1,690,281.26,Karnataka,Fuel,1981,0
1114.24,4,11,1,0,0,1,711,476.5,Karnataka,Grocery,1988,0
723.01,4,15,1,0,0,1,331,756.22,Gujarat,Clothing,1972,0
747.93,7,13,1,0,0,1,420,1737.33,Rajasthan,Food,1998,0
1842.8,2,6,1,1,0,1,667,813.78,Uttar Pradesh,Fuel,1975,0
516.55,6,11,1,0,0,1,464,157.71,Kerala,Grocery,1973,0
537.85,7,18,1,1,0,0,10,435.42,Delhi,Electronics,1974,0
3451.73,2,19,1,1,0,0,367,1284.29,Tamil Nadu,Clothing,1978,0
159.3,1,8,1,0,0,1,217,649.15,Tamil Nadu,Education,1986,0
2627.06,9,8,1,1,0,0,641,93.06,West Bengal,Education,1983,0
84.12,3,20,1,0,0,0,125,727.38,West Bengal,Fuel,1997,0
1626.3,9,13,1,0,0,0,102,698.54,Telangana,Clothing,1971,0
3316.74,24,2,4,1,0,2,1,790.83,Karnataka,Clothing,1982,1
1026.0,1,6,1,1,0,1,208,2103.63,Kerala,Fuel,1986,0
306.56,1,10,1,1,0,0,32,309.17,Tamil Nadu,Electronics,1985,0
366.71,1,17,1,1,0,1,561,1994.08,Uttar Pradesh,Utilities,1973,0
1917.78,4,16,1,0,0,1,305,1130.56,Kerala,Food,1970,0
1446.59,7,21,1,0,0,0,93,1257.16,Maharashtra,Education,1983,0
3192.41,4,21,1,1,0,1,27,53.44,Gujarat,Healthcare,1979,0
1472.56,2,15,1,0,0,1,121,2540.63,Gujarat,Food,1989,0
362.28,2,13,1,1,0,1,476,303.62,Maharashtra,Entertainment,1993,0
411.95,7,12,1,0,0,0,725,153.85,Uttar Pradesh,Grocery,1975,0
341.7,6,20,1,1,0,0,217,4117.97,Uttar Pradesh,Grocery,1991,0
2102.78,7,7,1,1,0,0,232,845.23,Tamil Nadu,Electronics,1976,0
283.56,1,16,1,1,0,0,378,479.66,Rajasthan,Food,1998,0
739.27,8,21,1,1,0,1,680,1366.57,Kerala,Food,1994,0
1180.16,5,9,1,0,0,1,475,51.86,Uttar Pradesh,Healthcare,1985,0
2543.83,10,4,2,2,0,1,56,2314.52,Kerala,Utilities,1992,1
321.5,8,19,1,0,0,1,555,614.86,Telangana,Fuel,1989,0
1348.53,3,6,1,1,0,1,158,582.74,Telangana,Entertainment,1998,0
321.44,3,12,1,0,0,0,593,2149.17,Gujarat,Clothing,1992,0
684.38,7,8,1,0,0,1,578,985.64,Gujarat,Travel,1983,0
1102.0,5,16,1,1,0,0,283,911.77,Tamil Nadu,Fuel,1973,0
2736.8,4,9,1,0,0,1,443,43.45,Uttar Pradesh,Clothing,1996,0
2359.75,1,15,1,1,0,1,613,2919.84,West Bengal,Grocery,1992,0
982.89,2,7,1,1,0,1,595,957.07,Gujarat,Entertainment,1970,0
2035.57,1,7,1,0,0,0,192,1430.12,Kerala,Fuel,1973,0
2052.21,27,5,4,2,1,0,17,6174.2,West Bengal,Entertainment,1990,1
561.04,7,19,1,1,0,1,83,61.79,Delhi,Clothing,1978,0
1739.01,6,15,1,0,0,1,131,2522.92,West Bengal,Education,1987,0
837.86,9,17,1,1,0,1,323,1533.95,Gujarat,Food,1980,0
40.37,3,16,1,0,0,0,175,453.32,Rajasthan,Utilities,1983,0
1919.7,3,7,1,0,0,1,230,872.61,Kerala,Food,1996,0
2077.36,5,9,1,1,0,1,598,146.08,Karnataka,Clothing,1998,0
675.35,4,10,1,1,0,1,11,185.04,Telangana,Utilities,1996,0
94.48,4,19,1,0,0,1,25,1827.26,Karnataka,Healthcare,1979,0
296.96,3,9,1,1,0,1,82,1756.14,Delhi,Utilities,1986,0
475.61,4,18,1,1,0,1,533,3358.77,Maharashtra,Grocery,1992,0
1425.8,5,7,1,0,0,1,700,1264.85,Gujarat,Grocery,1999,0
1319.56,6,6,1,0,0,0,568,431.01,Tamil Nadu,Education,1993,0
802.28,3,12,1,1,0,0,167,932.57,Tamil Nadu,Electronics,1991,0
474.66,3,6,1,1,0,1,612,810.79,Tamil Nadu,Travel,1996,0
1726.78,9,9,1,0,0,1,53,3319.99,West Bengal,Electronics,1986,0
1034.17,4,9,1,1,0,0,56,755.48,Telangana,Entertainment,1975,0
1695.74,6,18,1,0,0,0,366,377.9,Gujarat,Education,1985,0
127.53,8,16,1,0,0,1,83,3305.69,Rajasthan,Food,1980,0
652.69,7,15,1,0,0,0,88,1458.84,Rajasthan,Fuel,1983,0
1391.34,2,13,1,0,0,1,636,119.27,Kerala,Travel,1991,0
1825.74,2,6,1,1,0,1,367,519.88,Maharashtra,Fuel,1987,0
319.74,9,13,1,1,0,0,200,565.21,Karnataka,Grocery,1989,0
1148.38,6,14,1,0,0,1,380,172.0,Tamil Nadu,Healthcare,1971,0
447.5,2,16,1,1,0,0,60,601.83,Kerala,Clothing,1985,0
234.53,8,15,1,0,0,0,659,392.55,Uttar Pradesh,Entertainment,1988,0
1725.04,8,15,1,0,0,1,368,1066.03,Kerala,Clothing,1987,0
575.08,13,2,2,0,1,0,30,911.28,Kerala,Clothing,1970,1
6988.79,6,2,4,0,1,1,33,3140.56,Kerala,Fuel,1978,1
5828.26,27,22,4,0,1,2,10,5875.05,Karnataka,Travel,1983,1
265.01,5,14,1,0,0,0,222,2452.2,Karnataka,Utilities,1988,0
391.33,3,8,1,1,0,1,413,143.07,Uttar Pradesh,Grocery,1988,0
5477.57,17,23,2,2,0,2,37,3501.34,Kerala,Food,1977,1
71.07,8,8,1,0,0,1,262,153.1,Telangana,Healthcare,1972,0
548.81,2,10,1,1,0,0,3,1561.81,Kerala,Food,1988,0
613.65,1,12,1,1,0,0,704,539.51,Delhi,Clothing,1983,0
6703.14,6,18,1,1,0,0,155,640.63,Uttar Pradesh,Education,1991,0
529.3,3,9,1,1,0,1,109,16.29,West Bengal,Clothing,1980,0
87.9,3,20,1,1,0,1,188,39.11,Uttar Pradesh,Fuel,1983,0
147.07,1,13,1,0,0,1,55,324.58,Rajasthan,Entertainment,1976,0
2016.77,4,21,1,0,0,0,600,943.27,Maharashtra,Food,1992,0
2226.5,7,12,1,0,0,0,286,1709.5,Gujarat,Travel,1992,0
42.41,8,10,1,0,0,1,602,1729.73,Delhi,Fuel,1986,0
257.76,8,7,1,1,0,1,376,226.15,Tamil Nadu,Education,1975,0
1217.68,2,12,1,1,0,0,555,498.43,Karnataka,Entertainment,1990,0
1553.42,5,12,1,1,0,1,470,1236.67,Uttar Pradesh,Fuel,1983,0
468.73,1,16,1,1,0,1,137,259.07,Gujarat,Food,1988,0
1717.81,3,19,1,1,0,1,405,1150.78,Uttar Pradesh,Entertainment,1970,0
377.05,1,10,1,0,0,1,673,3061.09,Telangana,Clothing,1997,0
679.73,3,16,1,0,0,1,33,95.37,West Bengal,Food,1999,0
544.37,2,7,1,1,0,1,194,148.41,Gujarat,Food,1995,0
1895.26,2,17,1,1,0,1,586,1350.47,Karnataka,Grocery,1974,0
1293.93,1,14,1,1,0,1,93,1087.6,Kerala,Utilities,1993,0
474.06,5,9,1,1,0,1,73,1062.52,Gujarat,Grocery,1994,0
599.81,5,16,1,0,0,1,246,166.42,Telangana,Clothing,1982,0
651.92,3,19,1,1,0,0,273,585.64,Delhi,Electronics,1988,0
277.33,1,17,1,1,0,1,32,375.72,Telangana,Electronics,1971,0
869.9,2,11,1,1,0,0,540,713.39,Tamil Nadu,Food,1999,0
1908.19,2,8,1,1,0,1,595,1745.32,Maharashtra,Fuel,1978,0
388.04,18,5,2,2,1,0,43,273.07,West Bengal,Electronics,1988,1
350.09,4,16,1,1,0,1,648,250.52,Delhi,Entertainment,1982,0
923.28,2,18,1,1,0,0,670,571.33,West Bengal,Utilities,1985,0
108.03,6,15,1,0,0,0,307,164.33,Karnataka,Food,1998,0
593.0,10,0,2,0,0,1,22,183.31,Maharashtra,Electronics,1977,1
391.07,7,7,1,0,0,1,659,3295.71,Gujarat,Healthcare,1978,0
165.15,1,12,1,0,0,0,115,176.92,Rajasthan,Entertainment,1982,0
1997.13,11,23,1,0,0,0,38,2944.35,Tamil Nadu,Utilities,1988,1
1202.68,5,14,1,0,0,1,173,16.43,West Bengal,Grocery,1976,0
3173.73,5,6,1,0,0,1,668,3431.89,Uttar Pradesh,Grocery,1980,0
3226.95,2,7,1,1,0,1,508,1155.6,Delhi,Travel,1983,0
432.25,7,14,1,1,0,0,290,581.26,Uttar Pradesh,Fuel,1991,0
1475.24,9,20,1,0,0,0,497,1351.11,Uttar Pradesh,Fuel,1993,0
2206.65,5,6,1,1,0,1,513,2521.69,Uttar Pradesh,Education,1994,0
544.32,3,15,1,0,0,1,335,2945.73,Rajasthan,Entertainment,1974,0
1463.99,5,19,1,1,0,1,700,475.26,Kerala,Grocery,1982,0
62.05,3,16,1,0,0,1,438,2163.21,Rajasthan,Fuel,1997,0
4258.38,3,18,1,1,0,0,567,529.33,West Bengal,Clothing,1988,0
3695.14,8,19,1,1,0,0,133,800.29,Delhi,Education,1988,0
862.81,1,17,1,1,0,1,537,318.03,Maharashtra,Electronics,1989,0
3209.53,1,19,1,1,0,0,405,1678.13,Telangana,Food,1970,0
2603.76,8,19,1,0,0,1,155,1450.05,Uttar Pradesh,Healthcare,1998,0
89.96,8,11,1,1,0,1,541,397.47,West Bengal,Healthcare,1971,0
124.99,1,18,1,0,0,0,97,928.72,West Bengal,Grocery,1978,0
90.88,8,21,1,0,0,0,110,572.01,West Bengal,Entertainment,1975,0
